,node_number,Orbit_type_I,Orbit_type_II,two_Orbit_type
140781,140781,22,19,1922
140782,140782,22,19,1922
140783,140783,22,19,1922
140784,140784,18,19,1819
140785,140785,15,18,1518
140786,140786,22,18,1822
140787,140787,15,22,1522
140788,140788,72,35,3572
140789,140789,18,15,1518
140790,140790,22,19,1922
140791,140791,19,15,1519
140792,140792,19,22,1922
140793,140793,15,19,1519
140794,140794,18,15,1518
140795,140795,22,19,1922
140796,140796,22,18,1822
140797,140797,22,19,1922
140798,140798,22,19,1922
140799,140799,15,18,1518
140800,140800,15,18,1518
140801,140801,15,18,1518
140802,140802,18,15,1518
140803,140803,15,18,1518
140804,140804,19,15,1519
140805,140805,22,19,1922
140806,140806,18,19,1819
140807,140807,22,19,1922
140808,140808,18,19,1819
140809,140809,22,18,1822
140810,140810,18,22,1822
140811,140811,22,19,1922
140812,140812,22,20,2022
140813,140813,22,19,1922
140814,140814,15,19,1519
140815,140815,22,19,1922
140816,140816,15,22,1522
140817,140817,18,15,1518
140818,140818,15,19,1519
140819,140819,22,19,1922
140820,140820,15,19,1519
140821,140821,72,35,3572
140822,140822,18,15,1518
140823,140823,22,20,2022
140824,140824,2,0,02
140825,140825,15,19,1519
140826,140826,15,18,1518
140827,140827,22,19,1922
140828,140828,22,18,1822
140829,140829,22,18,1822
140830,140830,18,22,1822
140831,140831,18,15,1518
140832,140832,72,35,3572
140833,140833,15,16,1516
140834,140834,18,19,1819
140835,140835,72,35,3572
140836,140836,18,15,1518
140837,140837,18,15,1518
140838,140838,22,19,1922
140839,140839,22,19,1922
140840,140840,0,1,01
140841,140841,22,19,1922
140842,140842,22,19,1922
140843,140843,22,19,1922
140844,140844,22,19,1922
140845,140845,22,18,1822
140846,140846,15,4,415
140847,140847,19,15,1519
140848,140848,18,19,1819
140849,140849,22,19,1922
140850,140850,22,18,1822
140851,140851,22,18,1822
140852,140852,22,19,1922
140853,140853,22,19,1922
140854,140854,72,35,3572
140855,140855,4,0,04
140856,140856,15,19,1519
140857,140857,18,15,1518
140858,140858,22,18,1822
140859,140859,22,15,1522
140860,140860,22,19,1922
140861,140861,18,22,1822
140862,140862,18,15,1518
140863,140863,19,22,1922
140864,140864,18,22,1822
140865,140865,15,18,1518
140866,140866,15,18,1518
140867,140867,18,15,1518
140868,140868,15,19,1519
140869,140869,15,18,1518
140870,140870,22,19,1922
140871,140871,22,19,1922
140872,140872,0,10,010
140873,140873,18,22,1822
140874,140874,18,22,1822
140875,140875,18,15,1518
140876,140876,15,19,1519
140877,140877,22,18,1822
140878,140878,22,19,1922
140879,140879,18,22,1822
140880,140880,22,19,1922
140881,140881,18,22,1822
140882,140882,22,19,1922
140883,140883,22,19,1922
140884,140884,15,22,1522
140885,140885,22,18,1822
140886,140886,22,19,1922
140887,140887,15,19,1519
140888,140888,22,19,1922
140889,140889,72,35,3572
140890,140890,22,18,1822
140891,140891,15,19,1519
140892,140892,22,18,1822
140893,140893,15,22,1522
140894,140894,18,15,1518
140895,140895,22,18,1822
140896,140896,22,19,1922
140897,140897,18,19,1819
140898,140898,18,15,1518
140899,140899,22,18,1822
140900,140900,22,19,1922
140901,140901,22,19,1922
140902,140902,22,18,1822
140903,140903,15,19,1519
140904,140904,18,22,1822
140905,140905,22,19,1922
140906,140906,22,19,1922
140907,140907,22,19,1922
140908,140908,22,19,1922
140909,140909,18,19,1819
140910,140910,15,19,1519
140911,140911,18,22,1822
140912,140912,18,22,1822
140913,140913,22,19,1922
140914,140914,22,19,1922
140915,140915,22,19,1922
140916,140916,21,15,1521
140917,140917,22,19,1922
140918,140918,22,19,1922
140919,140919,22,19,1922
140920,140920,22,19,1922
140921,140921,18,22,1822
140922,140922,22,19,1922
140923,140923,15,18,1518
140924,140924,22,15,1522
140925,140925,22,19,1922
140926,140926,22,19,1922
140927,140927,15,19,1519
140928,140928,22,18,1822
140929,140929,18,22,1822
140930,140930,15,19,1519
140931,140931,22,18,1822
140932,140932,18,19,1819
140933,140933,18,15,1518
140934,140934,22,19,1922
140935,140935,22,19,1922
140936,140936,22,19,1922
140937,140937,0,35,035
140938,140938,18,22,1822
140939,140939,15,19,1519
140940,140940,22,19,1922
140941,140941,22,18,1822
140942,140942,15,19,1519
140943,140943,15,18,1518
140944,140944,22,18,1822
140945,140945,22,19,1922
140946,140946,22,19,1922
140947,140947,19,15,1519
140948,140948,22,19,1922
140949,140949,22,19,1922
140950,140950,22,19,1922
140951,140951,22,18,1822
140952,140952,22,19,1922
140953,140953,18,15,1518
140954,140954,18,15,1518
140955,140955,18,15,1518
140956,140956,22,19,1922
140957,140957,18,19,1819
140958,140958,15,19,1519
140959,140959,22,19,1922
140960,140960,15,18,1518
140961,140961,18,19,1819
140962,140962,18,15,1518
140963,140963,18,15,1518
140964,140964,18,15,1518
140965,140965,15,18,1518
140966,140966,22,18,1822
140967,140967,22,19,1922
140968,140968,15,19,1519
140969,140969,22,19,1922
140970,140970,22,18,1822
140971,140971,22,19,1922
140972,140972,15,19,1519
140973,140973,22,18,1822
140974,140974,15,18,1518
140975,140975,22,19,1922
140976,140976,22,18,1822
140977,140977,19,22,1922
140978,140978,18,22,1822
140979,140979,18,22,1822
140980,140980,15,18,1518
140981,140981,22,18,1822
140982,140982,22,18,1822
140983,140983,22,19,1922
140984,140984,22,19,1922
140985,140985,18,22,1822
140986,140986,22,19,1922
140987,140987,19,18,1819
140988,140988,72,35,3572
140989,140989,22,19,1922
140990,140990,22,19,1922
140991,140991,22,18,1822
140992,140992,22,19,1922
140993,140993,15,18,1518
140994,140994,15,18,1518
140995,140995,22,19,1922
140996,140996,22,20,2022
140997,140997,22,19,1922
140998,140998,22,19,1922
140999,140999,22,19,1922
141000,141000,15,19,1519
141001,141001,19,15,1519
141002,141002,16,19,1619
141003,141003,22,18,1822
141004,141004,15,18,1518
141005,141005,0,35,035
141006,141006,18,22,1822
141007,141007,22,19,1922
141008,141008,19,18,1819
141009,141009,22,19,1922
141010,141010,18,15,1518
141011,141011,19,18,1819
141012,141012,15,18,1518
141013,141013,18,15,1518
141014,141014,15,16,1516
141015,141015,18,15,1518
141016,141016,22,19,1922
141017,141017,22,18,1822
141018,141018,22,19,1922
141019,141019,22,18,1822
141020,141020,15,18,1518
141021,141021,22,18,1822
141022,141022,22,15,1522
141023,141023,18,19,1819
141024,141024,22,20,2022
141025,141025,15,19,1519
141026,141026,18,15,1518
141027,141027,18,22,1822
141028,141028,22,15,1522
141029,141029,22,19,1922
141030,141030,15,19,1519
141031,141031,15,19,1519
141032,141032,15,18,1518
141033,141033,0,35,035
141034,141034,22,6,622
141035,141035,20,16,1620
141036,141036,19,18,1819
141037,141037,0,35,035
141038,141038,22,19,1922
141039,141039,22,19,1922
141040,141040,18,15,1518
141041,141041,18,15,1518
141042,141042,72,35,3572
141043,141043,18,15,1518
141044,141044,15,18,1518
141045,141045,22,19,1922
141046,141046,22,19,1922
141047,141047,15,16,1516
141048,141048,18,22,1822
141049,141049,18,15,1518
141050,141050,15,18,1518
141051,141051,22,18,1822
141052,141052,22,18,1822
141053,141053,15,19,1519
141054,141054,22,19,1922
141055,141055,22,19,1922
141056,141056,22,19,1922
141057,141057,15,22,1522
141058,141058,18,19,1819
141059,141059,22,19,1922
141060,141060,15,19,1519
141061,141061,19,15,1519
141062,141062,19,22,1922
141063,141063,22,19,1922
141064,141064,19,22,1922
141065,141065,4,19,419
141066,141066,15,18,1518
141067,141067,18,15,1518
141068,141068,18,19,1819
141069,141069,18,15,1518
141070,141070,0,2,02
141071,141071,22,19,1922
141072,141072,15,18,1518
141073,141073,15,19,1519
141074,141074,22,19,1922
141075,141075,15,18,1518
141076,141076,22,19,1922
141077,141077,18,19,1819
141078,141078,22,19,1922
141079,141079,22,18,1822
141080,141080,22,19,1922
141081,141081,18,15,1518
141082,141082,15,18,1518
141083,141083,72,35,3572
141084,141084,18,15,1518
141085,141085,15,19,1519
141086,141086,19,22,1922
141087,141087,22,19,1922
141088,141088,19,25,1925
141089,141089,19,24,1924
141090,141090,22,19,1922
141091,141091,18,15,1518
141092,141092,15,18,1518
141093,141093,22,19,1922
141094,141094,22,19,1922
141095,141095,19,22,1922
141096,141096,15,18,1518
141097,141097,22,19,1922
141098,141098,22,19,1922
141099,141099,19,15,1519
141100,141100,22,19,1922
141101,141101,15,19,1519
141102,141102,18,22,1822
141103,141103,72,35,3572
141104,141104,22,19,1922
141105,141105,15,18,1518
141106,141106,22,19,1922
141107,141107,15,19,1519
141108,141108,15,19,1519
141109,141109,22,18,1822
141110,141110,72,35,3572
141111,141111,22,19,1922
141112,141112,18,19,1819
141113,141113,15,22,1522
141114,141114,15,19,1519
141115,141115,18,16,1618
141116,141116,19,18,1819
141117,141117,22,15,1522
141118,141118,18,15,1518
141119,141119,22,19,1922
141120,141120,72,35,3572
141121,141121,18,22,1822
141122,141122,18,15,1518
141123,141123,18,19,1819
141124,141124,18,22,1822
141125,141125,22,19,1922
141126,141126,29,4,429
141127,141127,15,18,1518
141128,141128,22,15,1522
141129,141129,18,15,1518
141130,141130,72,35,3572
141131,141131,19,22,1922
141132,141132,15,19,1519
141133,141133,19,22,1922
141134,141134,72,35,3572
141135,141135,15,18,1518
141136,141136,18,15,1518
141137,141137,15,19,1519
141138,141138,22,19,1922
141139,141139,19,15,1519
141140,141140,19,15,1519
141141,141141,19,18,1819
141142,141142,18,15,1518
141143,141143,18,15,1518
141144,141144,15,19,1519
141145,141145,19,18,1819
141146,141146,72,35,3572
141147,141147,18,15,1518
141148,141148,18,15,1518
141149,141149,22,19,1922
141150,141150,15,18,1518
141151,141151,22,19,1922
141152,141152,22,15,1522
141153,141153,18,16,1618
141154,141154,72,35,3572
141155,141155,22,19,1922
141156,141156,15,19,1519
141157,141157,72,35,3572
141158,141158,15,19,1519
141159,141159,22,19,1922
141160,141160,22,19,1922
141161,141161,22,19,1922
141162,141162,72,35,3572
141163,141163,18,15,1518
141164,141164,0,1,01
141165,141165,22,19,1922
141166,141166,19,18,1819
141167,141167,22,19,1922
141168,141168,22,19,1922
141169,141169,15,19,1519
141170,141170,22,19,1922
141171,141171,15,18,1518
141172,141172,15,18,1518
141173,141173,18,15,1518
141174,141174,22,19,1922
141175,141175,18,15,1518
141176,141176,18,15,1518
141177,141177,18,15,1518
141178,141178,18,15,1518
141179,141179,18,15,1518
141180,141180,22,19,1922
141181,141181,18,19,1819
141182,141182,19,18,1819
141183,141183,15,19,1519
141184,141184,18,15,1518
141185,141185,18,22,1822
141186,141186,72,35,3572
141187,141187,22,19,1922
141188,141188,15,19,1519
141189,141189,72,35,3572
141190,141190,15,22,1522
141191,141191,15,16,1516
141192,141192,18,15,1518
141193,141193,18,15,1518
141194,141194,15,22,1522
141195,141195,15,19,1519
141196,141196,15,19,1519
141197,141197,19,15,1519
141198,141198,19,15,1519
141199,141199,15,19,1519
141200,141200,15,19,1519
141201,141201,15,19,1519
141202,141202,72,35,3572
141203,141203,18,15,1518
141204,141204,18,19,1819
141205,141205,19,22,1922
141206,141206,22,19,1922
141207,141207,22,19,1922
141208,141208,18,15,1518
141209,141209,15,18,1518
141210,141210,19,22,1922
141211,141211,18,15,1518
141212,141212,15,19,1519
141213,141213,15,0,015
141214,141214,22,19,1922
141215,141215,0,35,035
141216,141216,22,19,1922
141217,141217,18,19,1819
141218,141218,15,19,1519
141219,141219,15,19,1519
141220,141220,15,4,415
141221,141221,15,18,1518
141222,141222,18,15,1518
141223,141223,18,15,1518
141224,141224,15,18,1518
141225,141225,15,19,1519
141226,141226,22,19,1922
141227,141227,22,19,1922
141228,141228,19,15,1519
141229,141229,18,22,1822
141230,141230,22,19,1922
141231,141231,22,19,1922
141232,141232,72,35,3572
141233,141233,72,35,3572
141234,141234,22,20,2022
141235,141235,22,19,1922
141236,141236,18,19,1819
141237,141237,18,15,1518
141238,141238,72,35,3572
141239,141239,15,19,1519
141240,141240,18,22,1822
141241,141241,18,15,1518
141242,141242,19,15,1519
141243,141243,22,19,1922
141244,141244,22,19,1922
141245,141245,18,15,1518
141246,141246,16,15,1516
141247,141247,72,35,3572
141248,141248,19,15,1519
141249,141249,22,19,1922
141250,141250,72,35,3572
141251,141251,15,19,1519
141252,141252,18,15,1518
141253,141253,22,19,1922
141254,141254,18,19,1819
141255,141255,18,15,1518
141256,141256,15,18,1518
141257,141257,16,18,1618
141258,141258,18,19,1819
141259,141259,22,19,1922
141260,141260,18,15,1518
141261,141261,18,22,1822
141262,141262,72,35,3572
141263,141263,18,15,1518
141264,141264,15,18,1518
141265,141265,22,18,1822
141266,141266,18,15,1518
141267,141267,18,15,1518
141268,141268,18,15,1518
141269,141269,18,19,1819
141270,141270,1,4,14
141271,141271,18,15,1518
141272,141272,22,19,1922
141273,141273,15,1,115
141274,141274,18,19,1819
141275,141275,15,19,1519
141276,141276,15,19,1519
141277,141277,22,20,2022
141278,141278,15,19,1519
141279,141279,15,18,1518
141280,141280,15,16,1516
141281,141281,22,19,1922
141282,141282,15,18,1518
141283,141283,15,19,1519
141284,141284,22,19,1922
141285,141285,15,18,1518
141286,141286,22,19,1922
141287,141287,18,19,1819
141288,141288,15,5,515
141289,141289,18,15,1518
141290,141290,19,15,1519
141291,141291,22,20,2022
141292,141292,15,18,1518
141293,141293,22,15,1522
141294,141294,15,19,1519
141295,141295,15,18,1518
141296,141296,15,18,1518
141297,141297,19,15,1519
141298,141298,22,19,1922
141299,141299,22,19,1922
141300,141300,19,15,1519
141301,141301,18,15,1518
141302,141302,18,15,1518
141303,141303,18,15,1518
141304,141304,22,19,1922
141305,141305,19,15,1519
141306,141306,15,18,1518
141307,141307,22,19,1922
141308,141308,22,19,1922
141309,141309,15,19,1519
141310,141310,15,19,1519
141311,141311,22,19,1922
141312,141312,72,35,3572
141313,141313,22,19,1922
141314,141314,22,19,1922
141315,141315,18,22,1822
141316,141316,15,19,1519
141317,141317,22,19,1922
141318,141318,72,35,3572
141319,141319,15,19,1519
141320,141320,15,18,1518
141321,141321,72,35,3572
141322,141322,22,18,1822
141323,141323,22,18,1822
141324,141324,18,15,1518
141325,141325,19,22,1922
141326,141326,18,19,1819
141327,141327,22,19,1922
141328,141328,18,15,1518
141329,141329,18,22,1822
141330,141330,18,15,1518
141331,141331,15,18,1518
141332,141332,15,22,1522
141333,141333,15,18,1518
141334,141334,22,18,1822
141335,141335,22,19,1922
141336,141336,19,22,1922
141337,141337,18,15,1518
141338,141338,18,19,1819
141339,141339,15,18,1518
141340,141340,15,19,1519
141341,141341,22,15,1522
141342,141342,18,15,1518
141343,141343,18,15,1518
141344,141344,15,19,1519
141345,141345,18,22,1822
141346,141346,18,15,1518
141347,141347,15,4,415
141348,141348,19,22,1922
141349,141349,19,15,1519
141350,141350,72,35,3572
141351,141351,18,22,1822
141352,141352,18,15,1518
141353,141353,15,18,1518
141354,141354,15,18,1518
141355,141355,72,35,3572
141356,141356,15,18,1518
141357,141357,22,19,1922
141358,141358,22,19,1922
141359,141359,22,19,1922
141360,141360,19,18,1819
141361,141361,22,20,2022
141362,141362,22,19,1922
141363,141363,18,15,1518
141364,141364,15,22,1522
141365,141365,15,18,1518
141366,141366,18,19,1819
141367,141367,18,22,1822
141368,141368,22,19,1922
141369,141369,15,19,1519
141370,141370,22,19,1922
141371,141371,0,35,035
141372,141372,22,19,1922
141373,141373,22,19,1922
141374,141374,72,35,3572
141375,141375,15,18,1518
141376,141376,22,19,1922
141377,141377,22,19,1922
141378,141378,18,15,1518
141379,141379,18,22,1822
141380,141380,18,22,1822
141381,141381,72,35,3572
141382,141382,18,15,1518
141383,141383,22,15,1522
141384,141384,22,19,1922
141385,141385,15,19,1519
141386,141386,22,19,1922
141387,141387,22,19,1922
141388,141388,22,18,1822
141389,141389,18,22,1822
141390,141390,18,22,1822
141391,141391,15,19,1519
141392,141392,18,15,1518
141393,141393,22,19,1922
141394,141394,19,22,1922
141395,141395,18,22,1822
141396,141396,18,19,1819
141397,141397,22,19,1922
141398,141398,22,18,1822
141399,141399,22,18,1822
141400,141400,22,19,1922
141401,141401,22,19,1922
141402,141402,22,18,1822
141403,141403,22,19,1922
141404,141404,15,18,1518
141405,141405,22,19,1922
141406,141406,18,19,1819
141407,141407,18,22,1822
141408,141408,15,18,1518
141409,141409,18,15,1518
141410,141410,22,19,1922
141411,141411,15,22,1522
141412,141412,15,18,1518
141413,141413,18,19,1819
141414,141414,22,19,1922
141415,141415,22,19,1922
141416,141416,15,18,1518
141417,141417,15,19,1519
141418,141418,18,19,1819
141419,141419,22,19,1922
141420,141420,22,19,1922
141421,141421,22,19,1922
141422,141422,22,19,1922
141423,141423,18,22,1822
141424,141424,18,19,1819
141425,141425,18,15,1518
141426,141426,15,19,1519
141427,141427,18,22,1822
141428,141428,22,19,1922
141429,141429,18,22,1822
141430,141430,18,15,1518
141431,141431,22,18,1822
141432,141432,15,18,1518
141433,141433,18,15,1518
141434,141434,18,22,1822
141435,141435,18,22,1822
141436,141436,15,19,1519
141437,141437,18,15,1518
141438,141438,22,18,1822
141439,141439,15,19,1519
141440,141440,22,19,1922
141441,141441,22,19,1922
141442,141442,22,19,1922
141443,141443,19,22,1922
141444,141444,18,22,1822
141445,141445,72,35,3572
141446,141446,22,19,1922
141447,141447,15,22,1522
141448,141448,18,19,1819
141449,141449,22,18,1822
141450,141450,15,18,1518
141451,141451,15,18,1518
141452,141452,22,20,2022
141453,141453,18,15,1518
141454,141454,22,19,1922
141455,141455,15,19,1519
141456,141456,15,20,1520
141457,141457,22,19,1922
141458,141458,22,19,1922
141459,141459,18,19,1819
141460,141460,16,4,416
141461,141461,22,15,1522
141462,141462,22,19,1922
141463,141463,22,19,1922
141464,141464,22,19,1922
141465,141465,15,19,1519
141466,141466,22,20,2022
141467,141467,18,15,1518
141468,141468,22,18,1822
141469,141469,18,22,1822
141470,141470,15,22,1522
141471,141471,22,19,1922
141472,141472,72,35,3572
141473,141473,22,18,1822
141474,141474,18,19,1819
141475,141475,18,22,1822
141476,141476,22,19,1922
141477,141477,18,22,1822
141478,141478,22,19,1922
141479,141479,22,19,1922
141480,141480,15,19,1519
141481,141481,18,19,1819
141482,141482,22,18,1822
141483,141483,22,19,1922
141484,141484,18,19,1819
141485,141485,22,19,1922
141486,141486,22,19,1922
141487,141487,22,19,1922
141488,141488,22,19,1922
141489,141489,22,19,1922
141490,141490,15,18,1518
141491,141491,22,19,1922
141492,141492,22,18,1822
141493,141493,15,19,1519
141494,141494,22,18,1822
141495,141495,22,19,1922
141496,141496,22,19,1922
141497,141497,15,19,1519
141498,141498,15,22,1522
141499,141499,18,15,1518
141500,141500,22,19,1922
141501,141501,15,18,1518
141502,141502,18,15,1518
141503,141503,0,1,01
141504,141504,18,15,1518
141505,141505,22,19,1922
141506,141506,18,22,1822
141507,141507,0,1,01
141508,141508,18,22,1822
141509,141509,18,19,1819
141510,141510,15,1,115
141511,141511,22,18,1822
141512,141512,22,19,1922
